98082	230254
125833	331476
35372	177578
39306	213957
31715	205530
17705	200097
12999	194955
61115	269458
7788	263353
113708	175248
119348	323915
112664	201200
78168	328834
75275	284938
75275	311045
14206	271942
166104	244959
40312	217158
54411	215661
37949	324350
53661	215607
119217	248975
85471	204377
2135	332507
48995	335053
38514	245362
145145	284737
9898	293790
35351	179302
1886	241420
160156	259489
12651	297272
71779	219582
145126	294710
14001	239454
54478	215654
92096	254235
14619	185046
10168	270019
147537	189084
44072	239907
37857	339263
295	274408
71245	288132
135995	192854
1965	230857
12743	317720
110481	345320
9418	221395
13651	236925
50886	203564
16216	244104
72959	172675
158750	204886
143767	240651
4731	268893
61271	257032
96283	209211
23841	259489
75209	183158
36343	176194
12071	285403
124239	219420
13905	306855
11482	195865
125877	270400
94298	219168
71923	284614
10802	256056
10802	221380
144805	231069
45713	253622
14363	184847
106277	259695
140312	284744
3185	266989
35468	201895
35468	224560
107138	268356
56834	226907
107885	260187
48388	323075
125930	248248
121398	223715
22427	306655
145768	338357
31510	334388
14225	176853
14891	192422
14891	248975
38452	286589
2690	256669
11079	221272
74547	331687
135949	189778
59708	284744
146973	217714
71709	202436
47602	194962
53852	215607
45280	284786
37746	250746
8927	250342
73068	180984
73068	223926
58006	202063
73867	329734
14483	201346
73568	329734
3284	173796
133124	191972
43917	190454
111529	317853
47908	192871
134127	337995
16544	287736
9675	185631
69934	224908
139452	219559
31838	270745
147948	284744
3840	249178
74907	261760
58806	240258
57077	280523
165867	248297
148902	208489
126095	270400
13346	239902
86176	278008
36004	192295
35978	172136
40037	274827
8953	256722
167990	319822
46870	261676
17959	200419
165398	195466
8467	204200
32081	296033
96528	230990
3445	322120
163864	196204
113755	325327
132086	276629
125993	207040
125993	176646
63257	227461
113204	218679
147431	206121
43491	256843
3821	275600
27943	217291
87160	233165
64172	274463
83446	204508
39755	301796
6731	262977
48400	231232
143383	239055
145002	178644
145002	178646
55658	207668
35846	179719
32443	187098
53265	215654
35075	217597
55133	241709
145930	261000
167325	233165
113393	254851
72650	339180
145383	210333
15614	276960
40970	206057
132807	174392
11925	232363
141018	284744
141018	284746
46624	228425
46624	178162
35382	195579
21269	335053
118701	246125
76854	247704
83443	252771
130875	273222
169960	297365
128215	190003
74067	256182
74067	191520
10188	175333
142081	284744
35603	298970
4316	294666
14845	249014
61267	187639
71618	331687
12911	194218
166115	239907
73999	330556
43299	297873
43299	178877
92066	205530
158396	342045
124301	338357
151576	223207
151576	239463
34912	184527
43868	184982
118495	250125
39617	287576
166033	196773
111677	212651
111677	185287
11598	315540
60540	217291
60540	301342
844	270306
129202	215009
161246	230544
35676	211115
12213	324260
14944	176679
33736	249563
142051	234369
61036	198523
11009	192422
11009	248975
53994	198031
73253	277299
92707	334955
12330	217714
35942	210018
40788	249404
143466	284744
14312	194247
36826	212357
67626	223715
9018	263886
115424	219789
91423	186440
169549	197629
32471	196978
35902	336447
73696	195466
53455	280516
32159	297365
38230	327739
35757	217596
10181	317719
109898	343509
26499	217291
26499	301342
33481	343509
154161	194247
131167	173394
93748	228947
45505	181310
155046	230254
33801	345254
13287	260346
9201	245249
148101	274960
158953	273818
61085	311411
13628	271719
129557	177576
61183	310799
71730	193833
146080	183811
146080	222522
13580	227242
76348	345374
55701	172417
7414	298436
37177	206057
69972	202318
115302	271380
151814	216745
165334	231232
66521	175924
33572	236657
28971	191971
35026	253003
45831	314534
12	256447
29438	224908
73365	203107
45800	271942
145410	178644
145410	178646
13210	176112
36873	278927
12795	197716
59435	280523
59435	341415
59435	172417
21808	289574
13879	178497
32285	254235
19050	325417
137604	295184
14421	175137
14421	226502
169257	268466
130559	334706
76470	193467
125849	185287
8781	204617
143273	213722
47129	176308
170645	297754
16740	329539
35297	337978
22994	176727
47217	205856
47217	205865
8479	244571
159247	247552
35495	264860
44632	229991
167158	179303
16866	242209
53812	215654
28661	275599
71758	276415
152591	216235
28077	201043
35020	201894
61073	292481
46325	275135
77341	280047
92754	318631
73246	216390
60582	284737
9930	204871
9930	172365
57843	174940
73480	339650
76072	221879
77498	287816
87290	297365
17021	183591
90230	260916
11708	315540
149512	284744
29314	236659
16185	205601
1108	205885
17380	200098
112914	297264
57214	212074
57214	242495
30232	182094
60660	174008
76043	253124
138092	216988
40768	230825
159686	341619
71915	276415
43865	291953
3507	256722
103122	269707
75844	196409
152561	195801
57260	215654
34481	260159
151363	338560
77754	180168
77754	180169
131670	289633
139640	345632
43896	247552
159483	219835
112329	272723
120484	298427
12597	273915
145469	207920
34861	228058
79985	276905
82941	266083
92960	192946
8239	260187
147402	205919
126051	178887
129923	210773
109639	230254
35205	179300
131547	334331
9104	221272
14136	268884
130858	276629
8754	180891
61204	285536
34434	255260
28581	172407
18438	241709
9224	195865
31150	196559
84142	296033
66599	284737
12513	298257
6808	256304
55567	208263
1365	214773
59200	336537
19344	188719
134382	241599
10986	306855
16856	250622
100057	230254
9270	200419
44348	188306
7865	200724
